queue	kind	key	part_of_speech	occurrences	exclusive_occurrences	ambiguous_occurrences	artifact_count	support	top_forms
unresolved	surface	theodoto		22			18		"[{""surface"":""theodoto"",""occurrences"":14},{""surface"":""Theodoto"",""occurrences"":8}]"
unresolved	surface	trebatio		22			17		"[{""surface"":""trebatio"",""occurrences"":12},{""surface"":""Trebatio"",""occurrences"":10}]"
unresolved	surface	ymni		22			1		"[{""surface"":""ymni"",""occurrences"":22}]"
unresolved	surface	analogian		21			7		"[{""surface"":""analogian"",""occurrences"":20},{""surface"":""ANALOGIAN"",""occurrences"":1}]"
unresolved	surface	eiu		21			6		"[{""surface"":""eiu"",""occurrences"":21}]"
unresolved	surface	erythrio		21			8		"[{""surface"":""erythrio"",""occurrences"":21}]"
unresolved	surface	gaytus		21			2		"[{""surface"":""gaytus"",""occurrences"":20},{""surface"":""Gaytus"",""occurrences"":1}]"
unresolved	surface	horon		21			11		"[{""surface"":""horon"",""occurrences"":12},{""surface"":""Horon"",""occurrences"":9}]"
unresolved	surface	nebridio		21			13		"[{""surface"":""nebridio"",""occurrences"":16},{""surface"":""Nebridio"",""occurrences"":5}]"
unresolved	surface	oude		21			11		"[{""surface"":""oude"",""occurrences"":14},{""surface"":""OUDE"",""occurrences"":7}]"
unresolved	surface	pergin		21			13		"[{""surface"":""Pergin"",""occurrences"":14},{""surface"":""pergin"",""occurrences"":7}]"
unresolved	surface	quoiquam		21			10		"[{""surface"":""quoiquam"",""occurrences"":21}]"
unresolved	surface	animu		20			8		"[{""surface"":""animu"",""occurrences"":20}]"
unresolved	surface	excons		20			14		"[{""surface"":""EXCONS"",""occurrences"":13},{""surface"":""excons"",""occurrences"":7}]"
unresolved	surface	hupo		20			12		"[{""surface"":""hupo"",""occurrences"":20}]"
unresolved	surface	idololatrian		20			3		"[{""surface"":""idololatrian"",""occurrences"":20}]"
unresolved	surface	langore		20			8		"[{""surface"":""langore"",""occurrences"":20}]"
unresolved	surface	myde		20			3		"[{""surface"":""myde"",""occurrences"":19},{""surface"":""Myde"",""occurrences"":1}]"
unresolved	surface	negotist		20			12		"[{""surface"":""negotist"",""occurrences"":20}]"
unresolved	surface	simoniacam		20			7		"[{""surface"":""simoniacam"",""occurrences"":19},{""surface"":""Simoniacam"",""occurrences"":1}]"
unresolved	surface	sompno		20			14		"[{""surface"":""sompno"",""occurrences"":20}]"
unresolved	surface	adfin		19			1		"[{""surface"":""adfin"",""occurrences"":19}]"
unresolved	surface	all		19			13		"[{""surface"":""all"",""occurrences"":16},{""surface"":""All"",""occurrences"":2},{""surface"":""ALL"",""occurrences"":1}]"
unresolved	surface	aureliae		19			9		"[{""surface"":""aureliae"",""occurrences"":15},{""surface"":""Aureliae"",""occurrences"":4}]"
unresolved	surface	hyeme		19			11		"[{""surface"":""hyeme"",""occurrences"":18},{""surface"":""Hyeme"",""occurrences"":1}]"
unresolved	surface	maecianus		19			10		"[{""surface"":""maecianus"",""occurrences"":17},{""surface"":""Maecianus"",""occurrences"":2}]"
unresolved	surface	nullast		19			13		"[{""surface"":""nullast"",""occurrences"":17},{""surface"":""Nullast"",""occurrences"":2}]"
unresolved	surface	philoxeno		19			8		"[{""surface"":""philoxeno"",""occurrences"":14},{""surface"":""Philoxeno"",""occurrences"":5}]"
unresolved	surface	tempu		19			5		"[{""surface"":""tempu"",""occurrences"":19}]"
unresolved	surface	vettium		19			14		"[{""surface"":""Vettium"",""occurrences"":14},{""surface"":""vettium"",""occurrences"":5}]"
unresolved	surface	adeon		18			9		"[{""surface"":""adeon"",""occurrences"":15},{""surface"":""Adeon"",""occurrences"":3}]"
unresolved	surface	auxonio		18			11		"[{""surface"":""auxonio"",""occurrences"":18}]"
unresolved	surface	favoni		18			13		"[{""surface"":""Favoni"",""occurrences"":12},{""surface"":""favoni"",""occurrences"":6}]"
unresolved	surface	omnimo		18			3		"[{""surface"":""omnimo"",""occurrences"":18}]"
unresolved	surface	scripulos		18			5		"[{""surface"":""scripulos"",""occurrences"":18}]"
unresolved	surface	sexdecim		18			16		"[{""surface"":""sexdecim"",""occurrences"":18}]"
unresolved	surface	syagrium		18			10		"[{""surface"":""syagrium"",""occurrences"":15},{""surface"":""Syagrium"",""occurrences"":3}]"
unresolved	surface	tati		18			13		"[{""surface"":""Tati"",""occurrences"":12},{""surface"":""tati"",""occurrences"":6}]"
unresolved	surface	theologian		18			3		"[{""surface"":""theologian"",""occurrences"":18}]"
unresolved	surface	turpill		18			2		"[{""surface"":""turpill"",""occurrences"":18}]"
unresolved	surface	zoilo		18			11		"[{""surface"":""zoilo"",""occurrences"":14},{""surface"":""Zoilo"",""occurrences"":3},{""surface"":""ZOILO"",""occurrences"":1}]"
unresolved	surface	apolloniae		17			13		"[{""surface"":""Apolloniae"",""occurrences"":12},{""surface"":""apolloniae"",""occurrences"":5}]"
unresolved	surface	equs		17			3		"[{""surface"":""equs"",""occurrences"":17}]"
unresolved	surface	hermogeni		17			12		"[{""surface"":""hermogeni"",""occurrences"":12},{""surface"":""Hermogeni"",""occurrences"":5}]"
unresolved	surface	lam		17			12		"[{""surface"":""lam"",""occurrences"":12},{""surface"":""LAM"",""occurrences"":3},{""surface"":""Lam"",""occurrences"":2}]"
unresolved	surface	mucii		17			15		"[{""surface"":""mucii"",""occurrences"":9},{""surface"":""Mucii"",""occurrences"":8}]"
unresolved	surface	ohutws		17			6		"[{""surface"":""ohutws"",""occurrences"":16},{""surface"":""Ohutws"",""occurrences"":1}]"
unresolved	surface	pur		17			10		"[{""surface"":""PUR"",""occurrences"":11},{""surface"":""pur"",""occurrences"":6}]"
unresolved	surface	quidemst		17			9		"[{""surface"":""quidemst"",""occurrences"":17}]"
unresolved	surface	sompnia		17			8		"[{""surface"":""sompnia"",""occurrences"":17}]"
unresolved	surface	theophilo		17			14		"[{""surface"":""Theophilo"",""occurrences"":12},{""surface"":""theophilo"",""occurrences"":5}]"
unresolved	surface	trebellianum		17			7		"[{""surface"":""trebellianum"",""occurrences"":10},{""surface"":""Trebellianum"",""occurrences"":7}]"
unresolved	surface	ulpianum		17			9		"[{""surface"":""Ulpianum"",""occurrences"":10},{""surface"":""ulpianum"",""occurrences"":7}]"
unresolved	surface	actumst		16			8		"[{""surface"":""actumst"",""occurrences"":16}]"
unresolved	surface	discendit		16			10		"[{""surface"":""discendit"",""occurrences"":15},{""surface"":""Discendit"",""occurrences"":1}]"
unresolved	surface	manumiss		16			6		"[{""surface"":""manumiss"",""occurrences"":16}]"
unresolved	surface	mavelim		16			10		"[{""surface"":""mavelim"",""occurrences"":16}]"
unresolved	surface	nestorii		16			5		"[{""surface"":""Nestorii"",""occurrences"":8},{""surface"":""nestorii"",""occurrences"":8}]"
unresolved	surface	nostin		16			9		"[{""surface"":""nostin"",""occurrences"":14},{""surface"":""Nostin"",""occurrences"":2}]"
unresolved	surface	ocyus		16			7		"[{""surface"":""ocyus"",""occurrences"":15},{""surface"":""Ocyus"",""occurrences"":1}]"
unresolved	surface	olybrii		16			6		"[{""surface"":""Olybrii"",""occurrences"":9},{""surface"":""olybrii"",""occurrences"":7}]"
unresolved	surface	orfitum		16			11		"[{""surface"":""orfitum"",""occurrences"":12},{""surface"":""Orfitum"",""occurrences"":4}]"
unresolved	surface	peligno		16			9		"[{""surface"":""peligno"",""occurrences"":15},{""surface"":""Peligno"",""occurrences"":1}]"
unresolved	surface	potiu		16			5		"[{""surface"":""potiu"",""occurrences"":16}]"
unresolved	surface	praxin		16			7		"[{""surface"":""praxin"",""occurrences"":14},{""surface"":""Praxin"",""occurrences"":2}]"
unresolved	surface	putandumst		16			5		"[{""surface"":""putandumst"",""occurrences"":16}]"
unresolved	surface	ahy		15			1		"[{""surface"":""ahy"",""occurrences"":10},{""surface"":""Ahy"",""occurrences"":5}]"
unresolved	surface	catullinum		15			12		"[{""surface"":""catullinum"",""occurrences"":14},{""surface"":""Catullinum"",""occurrences"":1}]"
unresolved	surface	exei		15			4		"[{""surface"":""exei"",""occurrences"":15}]"
unresolved	surface	helioni		15			6		"[{""surface"":""helioni"",""occurrences"":15}]"
unresolved	surface	heuremat		15			10		"[{""surface"":""heuremat"",""occurrences"":15}]"
unresolved	surface	illorsum		15			2		"[{""surface"":""illorsum"",""occurrences"":15}]"
unresolved	surface	illus		15			9		"[{""surface"":""Illus"",""occurrences"":9},{""surface"":""illus"",""occurrences"":6}]"
unresolved	surface	iovio		15			10		"[{""surface"":""iovio"",""occurrences"":10},{""surface"":""Iovio"",""occurrences"":5}]"
unresolved	surface	leudes		15			3		"[{""surface"":""leudes"",""occurrences"":15}]"
unresolved	surface	monastirio		15			2		"[{""surface"":""monastirio"",""occurrences"":15}]"
unresolved	surface	namsi		15			7		"[{""surface"":""Namsi"",""occurrences"":11},{""surface"":""namsi"",""occurrences"":4}]"
unresolved	surface	nomo		15			6		"[{""surface"":""nomo"",""occurrences"":14},{""surface"":""Nomo"",""occurrences"":1}]"
unresolved	surface	oun		15			12		"[{""surface"":""oun"",""occurrences"":12},{""surface"":""OUN"",""occurrences"":3}]"
unresolved	surface	sebyrou		15			2		"[{""surface"":""sebyrou"",""occurrences"":15}]"
unresolved	surface	sylvas		15			6		"[{""surface"":""sylvas"",""occurrences"":15}]"
unresolved	surface	usust		15			9		"[{""surface"":""usust"",""occurrences"":15}]"
unresolved	surface	abin		14			10		"[{""surface"":""abin"",""occurrences"":8},{""surface"":""Abin"",""occurrences"":6}]"
unresolved	surface	arrio		14			10		"[{""surface"":""Arrio"",""occurrences"":9},{""surface"":""arrio"",""occurrences"":5}]"
unresolved	surface	autois		14			10		"[{""surface"":""autois"",""occurrences"":14}]"
unresolved	surface	brittiorum		14			12		"[{""surface"":""brittiorum"",""occurrences"":10},{""surface"":""Brittiorum"",""occurrences"":4}]"
unresolved	surface	facilest		14			11		"[{""surface"":""facilest"",""occurrences"":11},{""surface"":""Facilest"",""occurrences"":3}]"
unresolved	surface	firmino		14			10		"[{""surface"":""firmino"",""occurrences"":11},{""surface"":""Firmino"",""occurrences"":3}]"
unresolved	surface	futurumst		14			9		"[{""surface"":""futurumst"",""occurrences"":13},{""surface"":""Futurumst"",""occurrences"":1}]"
unresolved	surface	gnomonis		14			3		"[{""surface"":""gnomonis"",""occurrences"":14}]"
unresolved	surface	hee		14			8		"[{""surface"":""hee"",""occurrences"":9},{""surface"":""Hee"",""occurrences"":5}]"
unresolved	surface	ibus		14			12		"[{""surface"":""ibus"",""occurrences"":13},{""surface"":""Ibus"",""occurrences"":1}]"
unresolved	surface	illut		14			5		"[{""surface"":""illut"",""occurrences"":11},{""surface"":""Illut"",""occurrences"":3}]"
unresolved	surface	imper		14			8		"[{""surface"":""imper"",""occurrences"":12},{""surface"":""Imper"",""occurrences"":2}]"
unresolved	surface	itan		14			7		"[{""surface"":""itan"",""occurrences"":13},{""surface"":""Itan"",""occurrences"":1}]"
unresolved	surface	nemost		14			9		"[{""surface"":""nemost"",""occurrences"":12},{""surface"":""Nemost"",""occurrences"":2}]"
unresolved	surface	nestorio		14			13		"[{""surface"":""nestorio"",""occurrences"":9},{""surface"":""Nestorio"",""occurrences"":5}]"
unresolved	surface	offitium		14			6		"[{""surface"":""offitium"",""occurrences"":14}]"
unresolved	surface	pra		14			8		"[{""surface"":""pra"",""occurrences"":14}]"
unresolved	surface	psyches		14			6		"[{""surface"":""Psyches"",""occurrences"":10},{""surface"":""psyches"",""occurrences"":3},{""surface"":""PSYCHES"",""occurrences"":1}]"
unresolved	surface	sadducaeorum		14			10		"[{""surface"":""sadducaeorum"",""occurrences"":9},{""surface"":""Sadducaeorum"",""occurrences"":5}]"
unresolved	surface	sse		14			11		"[{""surface"":""sse"",""occurrences"":14}]"
unresolved	surface	symeus		14			1		"[{""surface"":""Symeus"",""occurrences"":7},{""surface"":""symeus"",""occurrences"":7}]"
unresolved	surface	tamem		14			6		"[{""surface"":""tamem"",""occurrences"":14}]"
unresolved	surface	tei		14			9		"[{""surface"":""tei"",""occurrences"":14}]"
unresolved	surface	tertullo		14			11		"[{""surface"":""Tertullo"",""occurrences"":9},{""surface"":""tertullo"",""occurrences"":5}]"
unresolved	surface	ulpio		14			11		"[{""surface"":""ulpio"",""occurrences"":8},{""surface"":""Ulpio"",""occurrences"":6}]"
unresolved	surface	unt		14			12		"[{""surface"":""unt"",""occurrences"":14}]"
unresolved	surface	viminacii		14			4		"[{""surface"":""viminacii"",""occurrences"":12},{""surface"":""Viminacii"",""occurrences"":2}]"
unresolved	surface	acindyno		13			8		"[{""surface"":""acindyno"",""occurrences"":12},{""surface"":""Acindyno"",""occurrences"":1}]"
unresolved	surface	afesin		13			1		"[{""surface"":""afesin"",""occurrences"":13}]"
unresolved	surface	arinthaeo		13			6		"[{""surface"":""arinthaeo"",""occurrences"":13}]"
unresolved	surface	autw		13			5		"[{""surface"":""autw"",""occurrences"":13}]"
unresolved	surface	danunt		13			9		"[{""surface"":""danunt"",""occurrences"":13}]"
unresolved	surface	eclypsis		13			7		"[{""surface"":""eclypsis"",""occurrences"":12},{""surface"":""Eclypsis"",""occurrences"":1}]"
unresolved	surface	ent		13			12		"[{""surface"":""ent"",""occurrences"":13}]"
unresolved	surface	epitropys		13			2		"[{""surface"":""epitropys"",""occurrences"":13}]"
unresolved	surface	eudoxio		13			10		"[{""surface"":""eudoxio"",""occurrences"":10},{""surface"":""Eudoxio"",""occurrences"":3}]"
unresolved	surface	facillume		13			13		"[{""surface"":""facillume"",""occurrences"":12},{""surface"":""Facillume"",""occurrences"":1}]"
unresolved	surface	falconem		13			8		"[{""surface"":""falconem"",""occurrences"":9},{""surface"":""Falconem"",""occurrences"":4}]"
unresolved	surface	helemosine		13			2		"[{""surface"":""helemosine"",""occurrences"":13}]"
unresolved	surface	hypoiastium		13			1		"[{""surface"":""hypoiastium"",""occurrences"":13}]"
unresolved	surface	iapyge		13			12		"[{""surface"":""Iapyge"",""occurrences"":10},{""surface"":""iapyge"",""occurrences"":3}]"
unresolved	surface	illest		13			11		"[{""surface"":""illest"",""occurrences"":13}]"
unresolved	surface	inc		13			8		"[{""surface"":""inc"",""occurrences"":13}]"
unresolved	surface	libon		13			1		"[{""surface"":""libon"",""occurrences"":13}]"
unresolved	surface	malest		13			7		"[{""surface"":""malest"",""occurrences"":11},{""surface"":""Malest"",""occurrences"":2}]"
unresolved	surface	mysiae		13			9		"[{""surface"":""Mysiae"",""occurrences"":10},{""surface"":""mysiae"",""occurrences"":3}]"
unresolved	surface	nai		13			6		"[{""surface"":""Nai"",""occurrences"":8},{""surface"":""nai"",""occurrences"":5}]"
unresolved	surface	ouden		13			8		"[{""surface"":""ouden"",""occurrences"":10},{""surface"":""OUDEN"",""occurrences"":2},{""surface"":""Ouden"",""occurrences"":1}]"
unresolved	surface	praescr		13			6		"[{""surface"":""praescr"",""occurrences"":13}]"
unresolved	surface	quecunque		13			9		"[{""surface"":""quecunque"",""occurrences"":13}]"
unresolved	surface	relliquias		13			11		"[{""surface"":""Relliquias"",""occurrences"":8},{""surface"":""relliquias"",""occurrences"":5}]"
unresolved	surface	satiust		13			12		"[{""surface"":""satiust"",""occurrences"":13}]"
unresolved	surface	simoniaca		13			6		"[{""surface"":""simoniaca"",""occurrences"":12},{""surface"":""Simoniaca"",""occurrences"":1}]"
unresolved	surface	zenophilo		13			10		"[{""surface"":""zenophilo"",""occurrences"":12},{""surface"":""Zenophilo"",""occurrences"":1}]"
unresolved	surface	attii		12			7		"[{""surface"":""attii"",""occurrences"":7},{""surface"":""Attii"",""occurrences"":5}]"
unresolved	surface	censen		12			11		"[{""surface"":""censen"",""occurrences"":7},{""surface"":""Censen"",""occurrences"":5}]"
unresolved	surface	decim		12			7		"[{""surface"":""decim"",""occurrences"":12}]"
unresolved	surface	defritum		12			5		"[{""surface"":""defritum"",""occurrences"":12}]"
unresolved	surface	duint		12			10		"[{""surface"":""duint"",""occurrences"":12}]"
unresolved	surface	epitropwn		12			2		"[{""surface"":""epitropwn"",""occurrences"":12}]"
unresolved	surface	euchario		12			5		"[{""surface"":""euchario"",""occurrences"":12}]"
unresolved	surface	herculio		12			8		"[{""surface"":""Herculio"",""occurrences"":7},{""surface"":""herculio"",""occurrences"":5}]"
unresolved	surface	hyemes		12			6		"[{""surface"":""hyemes"",""occurrences"":12}]"
unresolved	surface	hypocrisin		12			11		"[{""surface"":""hypocrisin"",""occurrences"":12}]"
unresolved	surface	leudibus		12			3		"[{""surface"":""leudibus"",""occurrences"":10},{""surface"":""Leudibus"",""occurrences"":2}]"
unresolved	surface	licteras		12			1		"[{""surface"":""licteras"",""occurrences"":12}]"
unresolved	surface	mir		12			7		"[{""surface"":""mir"",""occurrences"":12}]"
unresolved	surface	musicen		12			6		"[{""surface"":""musicen"",""occurrences"":11},{""surface"":""Musicen"",""occurrences"":1}]"
unresolved	surface	novembrio		12			6		"[{""surface"":""Novembrio"",""occurrences"":9},{""surface"":""novembrio"",""occurrences"":3}]"
unresolved	surface	peccuniam		12			2		"[{""surface"":""peccuniam"",""occurrences"":9},{""surface"":""Peccuniam"",""occurrences"":3}]"
unresolved	surface	tan		12			10		"[{""surface"":""tan"",""occurrences"":11},{""surface"":""Tan"",""occurrences"":1}]"
unresolved	surface	aeliae		11			9		"[{""surface"":""aeliae"",""occurrences"":7},{""surface"":""Aeliae"",""occurrences"":4}]"
unresolved	surface	artemidoro		11			9		"[{""surface"":""Artemidoro"",""occurrences"":7},{""surface"":""artemidoro"",""occurrences"":4}]"
unresolved	surface	auty		11			4		"[{""surface"":""auty"",""occurrences"":11}]"
unresolved	surface	auxonium		11			9		"[{""surface"":""auxonium"",""occurrences"":11}]"
unresolved	surface	caess		11			6		"[{""surface"":""caess"",""occurrences"":11}]"
unresolved	surface	cantara		11			1		"[{""surface"":""cantara"",""occurrences"":11}]"
unresolved	surface	codicill		11			5		"[{""surface"":""codicill"",""occurrences"":11}]"
unresolved	surface	datumst		11			10		"[{""surface"":""datumst"",""occurrences"":11}]"
unresolved	surface	difficilest		11			8		"[{""surface"":""difficilest"",""occurrences"":11}]"
unresolved	surface	distinat		11			5		"[{""surface"":""distinat"",""occurrences"":11}]"
